t,x,v,a,id,length,lane,oldLane,pos,event
314.0,1708.57,47.3754,-0.0019990478016124794,23,5,3,,708.57,timer
314.0,1151.02,46.8925,-0.014613267371142347,24,4,3,,151.02,timer
314.0,627.47,50.2894,-0.15234351977239133,25,6,2,,627.47,timer
314.0,55.4,42.8591,0.002078668651091578,26,6,0,,55.4,timer
314.0,55.4,42.8591,0.002078668651091578,26,6,0,,55.4,change slow
314.0,55.4,42.8591,0.002078668651091578,26,6,2,0,55.4,enter lane
316.0,1803.32,47.3714,-0.0019990478016124794,23,5,3,,803.32,timer
316.0,1244.78,46.8633,-0.014613267371142347,24,4,3,,244.78,timer
316.0,727.74,49.9847,-0.15234351977239133,25,6,2,,727.74,timer
316.0,143.12,44.8591,1,26,6,2,0,143.12,timer
317.0,188.48,45.8591,1,26,6,2,0,188.48,leave lane
317.0,188.48,45.8591,1,26,6,2,,188.48,done change slow
318.0,1898.06,47.3674,-0.0019990478016124794,23,5,3,,898.06,timer
318.0,1338.48,46.8341,-0.014613267371142347,24,4,3,,338.48,timer
318.0,827.41,49.6801,-0.15234351977239133,25,6,2,,827.41,timer
318.0,234.34,45.8581,-0.0020343137522911806,26,6,2,,234.34,timer
320.0,1992.79,47.3634,-0.0019990478016124794,23,5,3,,992.79,timer
320.0,1432.12,46.8049,-0.014613267371142347,24,4,3,,432.12,timer
320.0,926.47,49.3754,-0.15234351977239133,25,6,2,,926.47,timer
320.0,326.05,45.85,-0.006102941256873542,26,6,2,,326.05,timer
322.0,2087.51,47.3594,-0.0019990478016124794,23,5,3,,1087.51,leave lane
322.0,2087.51,47.3594,-0.0019990478016124794,23,5,,,1087.51,end
322.0,1525.7,46.7757,-0.014613267371142347,24,4,3,,525.7,timer
322.0,1024.92,49.0707,-0.15234351977239133,25,6,2,,1024.92,leave lane
322.0,1024.92,49.0707,-0.15234351977239133,25,6,3,,24.920000000000073,enter lane
322.0,1024.92,49.0707,-0.15234351977239133,25,6,3,,24.920000000000073,timer
322.0,417.74,45.8337,-0.010171568761455904,26,6,2,,417.74,timer
324.0,1619.22,46.7465,-0.014613267371142347,24,4,3,,619.22,timer
324.0,1122.76,48.766,-0.15234351977239133,25,6,3,,122.76,timer
324.0,509.38,45.8093,-0.014240196266038264,26,6,2,,509.38,timer
324.2891087297274,0,43.99464078869118,0,27,5,2,,0,enter lane
326.0,1712.68,46.7173,-0.014613267371142347,24,4,3,,712.68,timer
326.0,1219.99,48.4613,-0.15234351977239133,25,6,3,,219.99,timer
326.0,600.96,45.7768,-0.018308823770620625,26,6,2,,600.96,timer
326.0,75.27,44.0001,0.006427290209663137,27,5,2,,75.27,timer
328.0,1806.09,46.6881,-0.014613267371142347,24,4,3,,806.09,timer
328.0,1316.61,48.1566,-0.15234351977239133,25,6,3,,316.61,timer
328.0,692.47,45.7367,-0.02075182830622128,26,6,2,,692.47,timer
328.0,163.29,44.0205,0.013940672645285736,27,5,2,,163.29,timer
330.0,1899.44,46.6589,-0.014613267371142347,24,4,3,,899.44,timer
330.0,1412.62,47.8519,-0.15234351977239133,25,6,3,,412.62,timer
330.0,783.9,45.6952,-0.02075182830622128,26,6,2,,783.9,timer
330.0,251.36,44.0559,0.021454055080908335,27,5,2,,251.36,timer
332.0,1992.73,46.6297,-0.014613267371142347,24,4,3,,992.73,timer
332.0,1508.03,47.5689,-0.10053399092565479,25,6,3,,508.03,timer
332.0,875.25,45.6537,-0.02075182830622128,26,6,2,,875.25,timer
332.0,339.52,44.1063,0.028967437516530935,27,5,2,,339.52,timer
333.62504731898645,2068.49,46.606,-0.014613267371142347,24,4,3,,1068.49,leave lane
333.62504731898645,2068.49,46.606,-0.014613267371142347,24,4,,,1068.49,end
334.0,1603.05,47.4845,-0.01445377624039915,25,6,3,,603.05,timer
334.0,966.52,45.6122,-0.02075182830622128,26,6,2,,966.52,timer
334.0,427.8,44.1717,0.036480819952153534,27,5,2,,427.8,timer
335.87086261293194,0,46.74352995617215,0,28,6,7,,0,enter lane
336.0,1697.94,47.3785,-0.09155031120224243,25,6,3,,697.94,timer
336.0,1057.7,45.5707,-0.02075182830622128,26,6,2,,1057.7,leave lane
336.0,1057.7,45.5707,-0.02075182830622128,26,6,3,,57.700000000000045,enter lane
336.0,1057.7,45.5707,-0.02075182830622128,26,6,3,,57.700000000000045,timer
336.0,516.22,44.2522,0.043994202387776134,27,5,2,,516.22,timer
336.0,6.04,46.7435,-9.474485919772271e-05,28,6,7,,6.04,timer
336.0,6.04,46.7435,-9.474485919772271e-05,28,6,7,,6.04,change slow
336.0,6.04,46.7435,-9.474485919772271e-05,28,6,0,7,6.04,enter lane
338.0,1792.46,47.1183,-0.1686468461640857,25,6,3,,792.46,timer
338.0,1148.8,45.5292,-0.02075182830622128,26,6,3,,148.8,timer
338.0,604.82,44.3477,0.05150758482339873,27,5,2,,604.82,timer
338.0,101.53,48.7435,1,28,6,0,7,101.53,timer
339.0,150.77,49.7435,1,28,6,0,7,150.77,leave lane
339.0,150.77,49.7435,1,28,6,0,,150.77,done change slow
340.0,1886.36,46.7773,-0.1705004094276036,25,6,3,,886.36,timer
340.0,1239.82,45.4877,-0.02075182830622128,26,6,3,,239.82,timer
340.0,693.63,44.4526,0.052482977589949874,27,5,2,,693.63,timer
340.0,200.51,49.7402,-0.006653653721762554,28,6,0,,200.51,timer
340.0,200.51,49.7402,-0.006653653721762554,28,6,0,,200.51,change slow
340.0,200.51,49.7402,-0.006653653721762554,28,6,2,0,200.51,enter lane
342.0,1979.57,46.4363,-0.1705004094276036,25,6,3,,979.57,timer
342.0,1330.75,45.4462,-0.02075182830622128,26,6,3,,330.75,timer
342.0,782.64,44.5576,0.052482977589949874,27,5,2,,782.64,timer
342.0,301.99,51.7402,1,28,6,2,0,301.99,timer
343.0,354.23,52.7402,1,28,6,2,0,354.23,leave lane
343.0,354.23,52.7402,1,28,6,2,,354.23,done change slow
344.0,2072.1,46.0953,-0.1705004094276036,25,6,3,,1072.1,leave lane
344.0,2072.1,46.0953,-0.1705004094276036,25,6,,,1072.1,end
344.0,1421.6,45.4047,-0.02075182830622128,26,6,3,,421.6,timer
344.0,871.86,44.6626,0.052482977589949874,27,5,2,,871.86,timer
344.0,406.97,52.7382,-0.004063538846618112,28,6,2,,406.97,timer
346.0,1512.37,45.3632,-0.02075182830622128,26,6,3,,512.37,timer
346.0,961.29,44.7676,0.052482977589949874,27,5,2,,961.29,timer
346.0,512.43,52.7219,-0.012190616539854336,28,6,2,,512.43,timer
347.4526164961365,0,40.93171295124451,0,29,6,0,,0,enter lane
347.4526164961365,1026.38,44.8438,0.052482977589949874,27,5,2,,1026.38,leave lane
347.4526164961365,1026.38,44.8438,0.052482977589949874,27,5,3,,26.38000000000011,enter lane
348.0,1603.05,45.3217,-0.02075182830622128,26,6,3,,603.05,timer
348.0,1050.93,44.8725,0.052482977589949874,27,5,3,,50.93,timer
348.0,617.84,52.6894,-0.020317694233090558,28,6,2,,617.84,timer
348.0,22.41,40.9327,0.0035588773015020484,29,6,0,,22.41,timer
348.0,22.41,40.9327,0.0035588773015020484,29,6,0,,22.41,change slow
348.0,22.41,40.9327,0.0035588773015020484,29,6,2,0,22.41,enter lane
350.0,1693.65,45.2802,-0.02075182830622128,26,6,3,,693.65,timer
350.0,1140.78,44.9775,0.052482977589949874,27,5,3,,140.78,timer
350.0,723.17,52.6406,-0.02844477192632678,28,6,2,,723.17,timer
350.0,106.28,42.9327,1,29,6,2,0,106.28,timer
351.0,149.71,43.9327,1,29,6,2,0,149.71,leave lane
351.0,149.71,43.9327,1,29,6,2,,149.71,done change slow
352.0,1784.17,45.2387,-0.02075182830622128,26,6,3,,784.17,timer
352.0,1230.84,45.0825,0.052482977589949874,27,5,3,,230.84,timer
352.0,828.39,52.5756,-0.03657184961956301,28,6,2,,828.39,timer
352.0,193.64,43.9328,0.00019221857329597482,29,6,2,,193.64,timer
354.0,1874.61,45.1972,-0.02075182830622128,26,6,3,,874.61,timer
354.0,1321.11,45.1875,0.052482977589949874,27,5,3,,321.11,timer
354.0,933.46,52.4943,-0.04469892731279923,28,6,2,,933.46,timer
354.0,281.51,43.9336,0.0005766557198879245,29,6,2,,281.51,timer
356.0,1964.96,45.1557,-0.02075182830622128,26,6,3,,964.96,timer
356.0,1411.59,45.2925,0.052482977589949874,27,5,3,,411.59,timer
356.0,1038.35,52.3968,-0.05282600500603545,28,6,2,,1038.35,leave lane
356.0,1038.35,52.3968,-0.05282600500603545,28,6,3,,38.34999999999991,enter lane
356.0,1038.35,52.3968,-0.05282600500603545,28,6,3,,38.34999999999991,timer
356.0,369.38,43.9351,0.0008958177962436065,29,6,2,,369.38,timer
358.0,2055.23,45.1142,-0.02075182830622128,26,6,3,,1055.23,leave lane
358.0,2055.23,45.1142,-0.02075182830622128,26,6,,,1055.23,end
358.0,1502.28,45.3975,0.052482977589949874,27,5,3,,502.28,timer
358.0,1143.03,52.2836,-0.05882248735304721,28,6,3,,143.03,timer
358.0,457.25,43.9369,0.0008958177962436065,29,6,2,,457.25,timer
359.03437037934106,0,46.72296852811325,0,30,4,0,,0,enter lane
360.0,1593.18,45.5025,0.052482977589949874,27,5,3,,593.18,timer
360.0,1247.48,52.166,-0.05882248735304721,28,6,3,,247.48,timer
360.0,545.13,43.9387,0.0008958177962436065,29,6,2,,545.13,timer
360.0,45.12,46.7234,0.0008219100850803871,30,4,0,,45.12,timer
360.0,45.12,46.7234,0.0008219100850803871,30,4,0,,45.12,change slow
360.0,45.12,46.7234,0.0008219100850803871,30,4,2,0,45.12,enter lane
362.0,1684.29,45.6075,0.052482977589949874,27,5,3,,684.29,timer
362.0,1351.69,52.0484,-0.05882248735304721,28,6,3,,351.69,timer
362.0,633.01,43.9405,0.0008958177962436065,29,6,2,,633.01,timer
362.0,140.57,48.7234,1,30,4,2,0,140.57,timer
363.0,189.79,49.7234,1,30,4,2,0,189.79,leave lane
363.0,189.79,49.7234,1,30,4,2,,189.79,done change slow
364.0,1775.61,45.7125,0.052482977589949874,27,5,3,,775.61,timer
364.0,1455.67,51.9308,-0.05882248735304721,28,6,3,,455.67,timer
364.0,720.89,43.9423,0.0008958177962436065,29,6,2,,720.89,timer
364.0,239.51,49.7152,-0.01638279940804945,30,4,2,,239.51,timer
366.0,1867.14,45.8175,0.052482977589949874,27,5,3,,867.14,timer
366.0,1559.41,51.8132,-0.05882248735304721,28,6,3,,559.41,timer
366.0,808.78,43.9441,0.0008958177962436065,29,6,2,,808.78,timer
366.0,338.89,49.6497,-0.04914839822414835,30,4,2,,338.89,timer
368.0,1958.88,45.9225,0.052482977589949874,27,5,3,,958.88,timer
368.0,1662.92,51.6956,-0.05882248735304721,28,6,3,,662.92,timer
368.0,896.67,43.9459,0.0008958177962436065,29,6,2,,896.67,timer
368.0,438.07,49.5186,-0.08191399704024724,30,4,2,,438.07,timer
370.0,2050.83,46.0275,0.052482977589949874,27,5,3,,1050.83,leave lane
370.0,2050.83,46.0275,0.052482977589949874,27,5,,,1050.83,end
370.0,1766.19,51.578,-0.05882248735304721,28,6,3,,766.19,timer
370.0,984.56,43.9477,0.0008958177962436065,29,6,2,,984.56,timer
370.0,536.92,49.322,-0.11467959585634613,30,4,2,,536.92,timer
370.6161242625456,0,44.24996630074752,0,31,4,0,,0,enter lane
370.6161242625456,1011.64,43.9483,0.0008958177962436065,29,6,2,,1011.64,leave lane
370.6161242625456,1011.64,43.9483,0.0008958177962436065,29,6,3,,11.639999999999986,enter lane
372.0,1869.23,51.4604,-0.05882248735304721,28,6,3,,869.23,timer
372.0,1072.46,43.9495,0.0008958177962436065,29,6,3,,72.46,timer
372.0,635.33,49.0701,-0.12909791740409374,30,4,2,,635.33,timer
372.0,61.24,44.2531,0.004515429883782143,31,4,0,,61.24,timer
372.0,61.24,44.2531,0.004515429883782143,31,4,0,,61.24,change slow
372.0,61.24,44.2531,0.004515429883782143,31,4,2,0,61.24,enter lane
374.0,1972.03,51.3428,-0.05882248735304721,28,6,3,,972.03,timer
374.0,1160.36,43.9513,0.0008958177962436065,29,6,3,,160.36,timer
374.0,733.21,48.8119,-0.12909791740409374,30,4,2,,733.21,timer
374.0,151.75,46.2531,1,31,4,2,0,151.75,timer
375.0,198.5,47.2531,1,31,4,2,0,198.5,leave lane
375.0,198.5,47.2531,1,31,4,2,,198.5,done change slow
376.0,2074.6,51.2252,-0.05882248735304721,28,6,3,,1074.6,leave lane
376.0,2074.6,51.2252,-0.05882248735304721,28,6,,,1074.6,end
376.0,1248.26,43.9531,0.0008958177962436065,29,6,3,,248.26,timer
376.0,830.58,48.5537,-0.12909791740409374,30,4,2,,830.58,timer
376.0,245.75,47.2473,-0.011645938055037866,31,4,2,,245.75,timer
378.0,1336.17,43.9549,0.0008958177962436065,29,6,3,,336.17,timer
378.0,927.43,48.2955,-0.12909791740409374,30,4,2,,927.43,timer
378.0,340.21,47.2007,-0.0349378141651136,31,4,2,,340.21,timer
380.0,1424.08,43.9567,0.0008958177962436065,29,6,3,,424.08,timer
380.0,1023.76,48.0373,-0.12909791740409374,30,4,2,,1023.76,leave lane
380.0,1023.76,48.0373,-0.12909791740409374,30,4,3,,23.75999999999999,enter lane
380.0,1023.76,48.0373,-0.12909791740409374,30,4,3,,23.75999999999999,timer
380.0,434.53,47.1075,-0.05822969027518933,31,4,2,,434.53,timer
382.0,1512.0,43.9585,0.0008958177962436065,29,6,3,,512.0,timer
382.0,1119.58,47.7791,-0.12909791740409374,30,4,3,,119.58,timer
382.0,528.62,46.977,-0.06687204124391406,31,4,2,,528.62,timer
382.19787814575017,0,44.1671174258626,0,32,4,2,,0,enter lane
384.0,1599.92,43.9603,0.0008958177962436065,29,6,3,,599.92,timer
384.0,1214.88,47.5209,-0.12909791740409374,30,4,3,,214.88,timer
384.0,622.44,46.8433,-0.06687204124391406,31,4,2,,622.44,timer
384.0,79.6,44.1713,0.004629029939055803,32,4,2,,79.6,timer
386.0,1687.84,43.9621,0.0008958177962436065,29,6,3,,687.84,timer
386.0,1309.66,47.2627,-0.12909791740409374,30,4,3,,309.66,timer
386.0,715.99,46.7096,-0.06687204124391406,31,4,2,,715.99,timer
386.0,167.96,44.1857,0.009766340635487841,32,4,2,,167.96,timer
388.0,1775.77,43.9639,0.0008958177962436065,29,6,3,,775.77,timer
388.0,1403.93,47.0045,-0.12909791740409374,30,4,3,,403.93,timer
388.0,809.28,46.5759,-0.06687204124391406,31,4,2,,809.28,timer
388.0,256.35,44.2104,0.01490365133191988,32,4,2,,256.35,timer
390.0,1863.7,43.9657,0.0008958177962436065,29,6,3,,863.7,timer
390.0,1497.68,46.7463,-0.12909791740409374,30,4,3,,497.68,timer
390.0,902.3,46.4422,-0.06687204124391406,31,4,2,,902.3,timer
390.0,344.8,44.2453,0.020040962028351917,32,4,2,,344.8,timer
392.0,1951.63,43.9675,0.0008958177962436065,29,6,3,,951.63,timer
392.0,1590.91,46.4881,-0.12909791740409374,30,4,3,,590.91,timer
392.0,995.05,46.3085,-0.06687204124391406,31,4,2,,995.05,timer
392.0,433.33,44.2872,0.02107786240424945,32,4,2,,433.33,timer
393.7796320289547,0,47.42010509670127,0,33,6,7,,0,enter lane
394.0,2039.56,43.9691,0.000692779310709154,29,6,3,,1039.56,leave lane
394.0,2039.56,43.9691,0.000692779310709154,29,6,,,1039.56,end
394.0,1683.63,46.2299,-0.12909791740409374,30,4,3,,683.63,timer
394.0,1087.53,46.1748,-0.06687204124391406,31,4,2,,1087.53,leave lane
394.0,1087.53,46.1748,-0.06687204124391406,31,4,3,,87.52999999999997,enter lane
394.0,1087.53,46.1748,-0.06687204124391406,31,4,3,,87.52999999999997,timer
394.0,521.95,44.3294,0.02107786240424945,32,4,2,,521.95,timer
394.0,10.45,47.4201,0.00010347859403076346,33,6,7,,10.45,timer
394.0,10.45,47.4201,0.00010347859403076346,33,6,7,,10.45,change slow
394.0,10.45,47.4201,0.00010347859403076346,33,6,0,7,10.45,enter lane
396.0,1775.83,45.9717,-0.12909791740409374,30,4,3,,775.83,timer
396.0,1179.75,46.0411,-0.06687204124391406,31,4,3,,179.75,timer
396.0,610.65,44.3716,0.02107786240424945,32,4,2,,610.65,timer
396.0,107.29,49.4201,1,33,6,0,7,107.29,timer
397.0,157.21,50.4201,1,33,6,0,7,157.21,leave lane
397.0,157.21,50.4201,1,33,6,0,,157.21,done change slow
398.0,1867.52,45.7135,-0.12909791740409374,30,4,3,,867.52,timer
398.0,1271.7,45.9074,-0.06687204124391406,31,4,3,,271.7,timer
398.0,699.43,44.4138,0.02107786240424945,32,4,2,,699.43,timer
398.0,207.63,50.4155,-0.009154494593071459,33,6,0,,207.63,timer
398.0,207.63,50.4155,-0.009154494593071459,33,6,0,,207.63,change slow
398.0,207.63,50.4155,-0.009154494593071459,33,6,2,0,207.63,enter lane
400.0,1958.69,45.4553,-0.12909791740409374,30,4,3,,958.69,timer
400.0,1363.38,45.7737,-0.06687204124391406,31,4,3,,363.38,timer
400.0,788.3,44.456,0.02107786240424945,32,4,2,,788.3,timer
400.0,310.46,52.4155,1,33,6,2,0,310.46,timer
401.0,363.38,53.4155,1,33,6,2,0,363.38,leave lane
401.0,363.38,53.4155,1,33,6,2,,363.38,done change slow
402.0,2049.34,45.1971,-0.12909791740409374,30,4,3,,1049.34,leave lane
402.0,2049.34,45.1971,-0.12909791740409374,30,4,,,1049.34,end
402.0,1454.79,45.64,-0.06687204124391406,31,4,3,,454.79,timer
402.0,877.26,44.4982,0.02107786240424945,32,4,2,,877.26,timer
402.0,416.79,53.411,-0.00899730457499882,33,6,2,,416.79,timer
404.0,1545.94,45.5063,-0.06687204124391406,31,4,3,,545.94,timer
404.0,966.3,44.5404,0.02107786240424945,32,4,2,,966.3,timer
404.0,523.58,53.375,-0.02699191372499646,33,6,2,,523.58,timer
405.3613859121593,0,44.32381005145982,0,34,4,7,,0,enter lane
406.0,1636.82,45.3726,-0.06687204124391406,31,4,3,,636.82,timer
406.0,1055.42,44.5826,0.02107786240424945,32,4,2,,1055.42,leave lane
406.0,1055.42,44.5826,0.02107786240424945,32,4,3,,55.42000000000007,enter lane
406.0,1055.42,44.5826,0.02107786240424945,32,4,3,,55.42000000000007,timer
406.0,630.26,53.303,-0.044986522874994106,33,6,2,,630.26,timer
406.0,28.31,44.3239,0.00035050885193414435,34,4,7,,28.31,timer
406.0,28.31,44.3239,0.00035050885193414435,34,4,7,,28.31,change slow
406.0,28.31,44.3239,0.00035050885193414435,34,4,0,7,28.31,enter lane
408.0,1727.43,45.2389,-0.06687204124391406,31,4,3,,727.43,timer
408.0,1144.63,44.6248,0.02107786240424945,32,4,3,,144.63,timer
408.0,736.76,53.195,-0.06298113202499175,33,6,2,,736.76,timer
408.0,118.96,46.3239,1,34,4,0,7,118.96,timer
409.0,165.78,47.3239,1,34,4,0,7,165.78,leave lane
409.0,165.78,47.3239,1,34,4,0,,165.78,done change slow
410.0,1817.77,45.1052,-0.06687204124391406,31,4,3,,817.77,timer
410.0,1233.92,44.667,0.02107786240424945,32,4,3,,233.92,timer
410.0,843.01,53.051,-0.0809757411749894,33,6,2,,843.01,timer
410.0,213.1,47.3228,-0.0022168782377806283,34,4,0,,213.1,timer
410.0,213.1,47.3228,-0.0022168782377806283,34,4,0,,213.1,change slow
410.0,213.1,47.3228,-0.0022168782377806283,34,4,2,0,213.1,enter lane
412.0,1907.85,44.9715,-0.06687204124391406,31,4,3,,907.85,timer
412.0,1323.3,44.7092,0.02107786240424945,32,4,3,,323.3,timer
412.0,948.94,52.8764,-0.08914069425840947,33,6,2,,948.94,timer
412.0,309.75,49.3228,1,34,4,2,0,309.75,timer
413.0,359.57,50.3228,1,34,4,2,0,359.57,leave lane
413.0,359.57,50.3228,1,34,4,2,,359.57,done change slow
413.0,1001.77,52.7873,-0.08914069425840947,33,6,2,,1001.77,leave lane
413.0,1001.77,52.7873,-0.08914069425840947,33,6,3,,1.7699999999999818,enter lane
414.0,1997.66,44.8378,-0.06687204124391406,31,4,3,,997.66,timer
414.0,1412.76,44.7514,0.02107786240424945,32,4,3,,412.76,timer
414.0,1054.51,52.6982,-0.08914069425840947,33,6,3,,54.51,timer
414.0,409.89,50.3211,-0.0034505099313853357,34,4,2,,409.89,timer
416.0,2087.2,44.7041,-0.06687204124391406,31,4,3,,1087.2,leave lane
416.0,2087.2,44.7041,-0.06687204124391406,31,4,,,1087.2,end
416.0,1502.3,44.7936,0.02107786240424945,32,4,3,,502.3,timer
416.0,1159.73,52.5199,-0.08914069425840947,33,6,3,,159.73,timer
416.0,510.52,50.3073,-0.010351529794156007,34,4,2,,510.52,timer
416.94313979536383,0,44.52121297244346,0,35,6,0,,0,enter lane
418.0,1591.93,44.8358,0.02107786240424945,32,4,3,,591.93,timer
418.0,1264.59,52.3416,-0.08914069425840947,33,6,3,,264.59,timer
418.0,611.11,50.2797,-0.01725254965692668,34,4,2,,611.11,timer
418.0,47.05,44.5227,0.0027718348042540357,35,6,0,,47.05,timer
418.0,47.05,44.5227,0.0027718348042540357,35,6,0,,47.05,change slow
418.0,47.05,44.5227,0.0027718348042540357,35,6,2,0,47.05,enter lane
420.0,1681.64,44.878,0.02107786240424945,32,4,3,,681.64,timer
420.0,1369.09,52.1633,-0.08914069425840947,33,6,3,,369.09,timer
420.0,711.63,50.2383,-0.02415356951969735,34,4,2,,711.63,timer
420.0,138.1,46.5227,1,35,6,2,0,138.1,timer
421.0,185.12,47.5227,1,35,6,2,0,185.12,leave lane
421.0,185.12,47.5227,1,35,6,2,,185.12,done change slow
422.0,1771.44,44.9202,0.02107786240424945,32,4,3,,771.44,timer
422.0,1473.24,51.985,-0.08914069425840947,33,6,3,,473.24,timer
422.0,812.06,50.1831,-0.03105458938246802,34,4,2,,812.06,timer
422.0,232.64,47.5203,-0.004819437142383958,35,6,2,,232.64,timer
424.0,1861.32,44.9624,0.02107786240424945,32,4,3,,861.32,timer
424.0,1577.03,51.8067,-0.08914069425840947,33,6,3,,577.03,timer
424.0,912.36,50.1189,-0.032203037031853995,34,4,2,,912.36,timer
424.0,327.66,47.501,-0.014458311427151874,35,6,2,,327.66,timer
426.0,1951.29,45.0046,0.02107786240424945,32,4,3,,951.29,timer
426.0,1680.47,51.6284,-0.08914069425840947,33,6,3,,680.47,timer
426.0,1012.53,50.0545,-0.032203037031853995,34,4,2,,1012.53,leave lane
426.0,1012.53,50.0545,-0.032203037031853995,34,4,3,,12.529999999999973,enter lane
426.0,1012.53,50.0545,-0.032203037031853995,34,4,3,,12.529999999999973,timer
426.0,422.63,47.4624,-0.02409718571191979,35,6,2,,422.63,timer
428.0,2041.34,45.0468,0.02107786240424945,32,4,3,,1041.34,leave lane
428.0,2041.34,45.0468,0.02107786240424945,32,4,,,1041.34,end
428.0,1783.55,51.4501,-0.08914069425840947,33,6,3,,783.55,timer
428.0,1112.57,49.9901,-0.032203037031853995,34,4,3,,112.57,timer
428.0,517.5,47.4046,-0.0337360599966877,35,6,2,,517.5,timer
428.5248936785684,0,44.016997482149925,0,36,4,2,,0,enter lane
430.0,1886.27,51.2718,-0.08914069425840947,33,6,3,,886.27,timer
430.0,1212.49,49.9257,-0.032203037031853995,34,4,3,,212.49,timer
430.0,612.24,47.3292,-0.039367767897177726,35,6,2,,612.24,timer
430.0,64.93,44.018,0.0013833448502682437,36,4,2,,64.93,timer
432.0,1988.64,51.0935,-0.08914069425840947,33,6,3,,988.64,timer
432.0,1312.28,49.8613,-0.032203037031853995,34,4,3,,312.28,timer
432.0,706.82,47.2505,-0.039367767897177726,35,6,2,,706.82,timer
432.0,152.97,44.0226,0.003258931484492262,36,4,2,,152.97,timer
434.0,2090.65,50.9152,-0.08914069425840947,33,6,3,,1090.65,leave lane
434.0,2090.65,50.9152,-0.08914069425840947,33,6,,,1090.65,end
434.0,1411.94,49.7969,-0.032203037031853995,34,4,3,,411.94,timer
434.0,801.24,47.1718,-0.039367767897177726,35,6,2,,801.24,timer
434.0,241.02,44.031,0.00513451811871628,36,4,2,,241.02,timer
436.0,1511.47,49.7325,-0.032203037031853995,34,4,3,,511.47,timer
436.0,895.5,47.0931,-0.039367767897177726,35,6,2,,895.5,timer
436.0,329.09,44.0431,0.007010104752940298,36,4,2,,329.09,timer
438.0,1610.87,49.6681,-0.032203037031853995,34,4,3,,610.87,timer
438.0,989.61,47.0144,-0.039367767897177726,35,6,2,,989.61,timer
438.0,417.19,44.059,0.008885691387164317,36,4,2,,417.19,timer
440.0,1710.14,49.6037,-0.032203037031853995,34,4,3,,710.14,timer
440.0,1083.56,46.9357,-0.039367767897177726,35,6,2,,1083.56,leave lane
440.0,1083.56,46.9357,-0.039367767897177726,35,6,3,,83.55999999999995,enter lane
440.0,1083.56,46.9357,-0.039367767897177726,35,6,3,,83.55999999999995,timer
440.0,505.33,44.0786,0.010761278021388336,36,4,2,,505.33,timer
440.10664756177295,0,45.957494715178505,0,37,4,2,,0,enter lane
442.0,1809.28,49.5393,-0.032203037031853995,34,4,3,,809.28,timer
442.0,1177.35,46.857,-0.039367767897177726,35,6,3,,177.35,timer
442.0,593.51,44.1018,0.011923339643279726,36,4,2,,593.51,timer
442.0,87.01,45.9573,-0.00024104743063283146,37,4,2,,87.01,timer
444.0,1908.29,49.4749,-0.032203037031853995,34,4,3,,908.29,timer
444.0,1270.99,46.7783,-0.039367767897177726,35,6,3,,270.99,timer
444.0,681.74,44.1256,0.011923339643279726,36,4,2,,681.74,timer
444.0,178.92,45.9566,-0.0004956724288804368,37,4,2,,178.92,timer
446.0,2007.18,49.4105,-0.032203037031853995,34,4,3,,1007.18,leave lane
446.0,2007.18,49.4105,-0.032203037031853995,34,4,,,1007.18,end
446.0,1364.47,46.6996,-0.039367767897177726,35,6,3,,364.47,timer
446.0,770.02,44.1494,0.011923339643279726,36,4,2,,770.02,timer
446.0,270.83,45.9554,-0.000750297427128042,37,4,2,,270.83,timer
448.0,1457.79,46.6209,-0.039367767897177726,35,6,3,,457.79,timer
448.0,858.34,44.1732,0.011923339643279726,36,4,2,,858.34,timer
448.0,362.74,45.9536,-0.0010049224253756471,37,4,2,,362.74,timer
450.0,1550.95,46.5422,-0.039367767897177726,35,6,3,,550.95,timer
450.0,946.71,44.197,0.011923339643279726,36,4,2,,946.71,timer
450.0,454.65,45.9513,-0.0012595474236232523,37,4,2,,454.65,timer
451.6884014449775,0,46.63319256919971,0,38,6,7,,0,enter lane
452.0,1643.96,46.4635,-0.039367767897177726,35,6,3,,643.96,timer
452.0,1035.13,44.2208,0.011923339643279726,36,4,2,,1035.13,leave lane
452.0,1035.13,44.2208,0.011923339643279726,36,4,3,,35.13000000000011,enter lane
452.0,1035.13,44.2208,0.011923339643279726,36,4,3,,35.13000000000011,timer
452.0,546.55,45.9486,-0.0013346829713918999,37,4,2,,546.55,timer
452.0,14.53,46.6333,0.0008764873575504655,38,6,7,,14.53,timer
452.0,14.53,46.6333,0.0008764873575504655,38,6,7,,14.53,change slow
452.0,14.53,46.6333,0.0008764873575504655,38,6,0,7,14.53,enter lane
454.0,1736.81,46.3848,-0.039367767897177726,35,6,3,,736.81,timer
454.0,1123.6,44.2446,0.011923339643279726,36,4,3,,123.6,timer
454.0,638.44,45.9459,-0.0013346829713918999,37,4,2,,638.44,timer
454.0,109.8,48.6333,1,38,6,0,7,109.8,timer
455.0,158.93,49.6333,1,38,6,0,7,158.93,leave lane
455.0,158.93,49.6333,1,38,6,0,,158.93,done change slow
456.0,1829.5,46.3061,-0.039367767897177726,35,6,3,,829.5,timer
456.0,1212.11,44.2684,0.011923339643279726,36,4,3,,212.11,timer
456.0,730.33,45.9433,-0.0013346829713918999,37,4,2,,730.33,timer
456.0,208.56,49.6315,-0.00351223355764047,38,6,0,,208.56,timer
456.0,208.56,49.6315,-0.00351223355764047,38,6,0,,208.56,change slow
