t,x,v,a,id,lane,oldLane,pos,event
77,303.55,21.6660396071485,0.16380046347115504,5,0,-1,303.55,timer
77,207.9,20.77430635232207,0.14982008505070332,16,2,-1,207.9,timer
77,157.76,20.397626056469566,0.10148115519109041,24,5,-1,157.76,timer
77,111.68,20.302703747873178,0.10895978089044575,6,0,-1,111.68,timer
77,5.92,20.000921355505017,0.006224044545095885,17,2,-1,5.92,timer
78,1491.84,30.508956553460127,1,19,1,3,491.84,leave lane 3
78,1491.84,30.508956553460127,0,19,1,-1,491.84,done change slow
78,1772.63,29.163474802549423,0.10494920024942164,18,3,-1,772.63,timer
78,1838.55,30.78386326708998,0.12625681391337457,10,1,-1,838.55,timer
78,1757.05,32.88842316444952,0.2028288130650335,0,1,-1,757.05,timer
78,1491.84,30.508956553460127,0,19,1,-1,491.84,timer
78,1435.31,27.759002881000832,0.08392202924580396,11,1,-1,435.31,timer
78,1298.24,27.716255001253902,0.1536832720383372,1,1,-1,298.24,timer
78,1194.59,27.656782139066227,0.1248592814748883,20,3,-1,194.59,timer
78,1090.38,28.495259588203293,0.012443120767735183,12,1,-1,90.38,timer
78,965.36,25.536390985460873,0.14678417794565105,2,0,-1,965.36,timer
78,917.54,25.083723833162242,0.14139515455304927,21,5,-1,917.54,timer
78,839.37,25.211931413423713,0.15842972309849285,13,2,-1,839.37,timer
78,754.87,25.08815677163346,0.17231000752445452,3,0,-1,754.87,timer
78,673.24,23.987291091613983,0.1524786324786325,14,2,-1,673.24,timer
78,619.91,23.202411918245282,0.13699163261334887,22,5,-1,619.91,timer
78,560.87,23.448120623441632,0.16026791053701708,4,0,-1,560.87,timer
78,481.63,23.30510967111438,0.18197924576056698,15,2,-1,481.63,timer
78,408.89,22.116778185075397,0.14755471777149445,23,5,-1,408.89,timer
78,325.3,21.829840070619657,0.16380046347115504,5,0,-1,325.3,timer
78,228.75,20.924126437372774,0.14982008505070332,16,2,-1,228.75,timer
78,178.21,20.50558215507254,0.1144310420148511,24,5,-1,178.21,timer
78,132.04,20.421468688044857,0.1285700994529168,6,0,-1,132.04,timer
78,25.93,20.017656741841733,0.027246728128333106,17,2,-1,25.93,timer
79,1801.85,29.268424002798845,0.10494920024942164,18,3,-1,801.85,timer
79,1869.4,30.910120081003356,0.12625681391337457,10,1,-1,869.4,timer
79,1790.04,33.09125197751455,0.2028288130650335,0,1,-1,790.04,timer
79,1522.35,30.510842160949036,0.0037712149778195013,19,1,-1,522.35,timer
79,1463.11,27.842924910246637,0.08392202924580396,11,1,-1,463.11,timer
79,1326.03,27.869938273292238,0.1536832720383372,1,1,-1,326.03,timer
79,1222.31,27.781641420541114,0.1248592814748883,20,3,-1,222.31,timer
79,1118.88,28.509776562432318,0.016590827690313576,12,1,-1,118.88,timer
79,990.97,25.683175163406524,0.14678417794565105,2,0,-1,990.97,timer
79,942.69,25.22511898771529,0.14139515455304927,21,5,-1,942.69,timer
79,864.66,25.370361136522206,0.15842972309849285,13,2,-1,864.66,timer
79,780.04,25.260466779157916,0.17231000752445452,3,0,-1,780.04,timer
79,697.3,24.139769724092616,0.1524786324786325,14,2,-1,697.3,timer
79,643.18,23.33940355085863,0.13699163261334887,22,5,-1,643.18,timer
79,584.4,23.608388533978648,0.16026791053701708,4,0,-1,584.4,timer
79,505.03,23.487088916874946,0.18197924576056698,15,2,-1,505.03,timer
79,431.08,22.264332902846892,0.14755471777149445,23,5,-1,431.08,timer
79,347.21,21.99364053409081,0.16380046347115504,5,0,-1,347.21,timer
79,249.75,21.073946522423476,0.14982008505070332,16,2,-1,249.75,timer
79,198.77,20.62648814049927,0.1273809288386118,24,5,-1,198.77,timer
79,152.53,20.559843946779008,0.14818041801538787,6,0,-1,152.53,timer
79,45.96,20.055414811761686,0.04826941171157033,17,2,-1,45.96,timer
79.5212889007415,0,20,0,25,-1,-1,0,start
79.5212889007415,0,20,0,25,5,-1,0,enter lane
80,1831.17,29.373373203048267,0.10494920024942164,18,3,-1,831.17,timer
80,1900.37,31.03637689491673,0.12625681391337457,10,1,-1,900.37,timer
80,1823.24,33.286120995676484,0.18224369910736513,0,1,-1,823.24,timer
80,1552.86,30.516498983415765,0.007542429955639003,19,1,-1,552.86,timer
80,1490.99,27.926846939492442,0.08392202924580396,11,1,-1,490.99,timer
80,1353.98,28.023621545330574,0.1536832720383372,1,1,-1,353.98,timer
80,1250.15,27.906500702016,0.1248592814748883,20,3,-1,250.15,timer
80,1147.4,28.528441243583924,0.02073853461289197,12,1,-1,147.4,timer
80,1016.73,25.829959341352176,0.14678417794565105,2,0,-1,1016.73,leave lane
80,1016.73,25.829959341352176,0.14678417794565105,2,1,-1,16.730000000000018,enter lane
80,1016.73,25.829959341352176,0.14678417794565105,2,1,-1,16.730000000000018,timer
80,967.99,25.36651414226834,0.14139515455304927,21,5,-1,967.99,timer
80,890.11,25.5287908596207,0.15842972309849285,13,2,-1,890.11,timer
80,805.39,25.43277678668237,0.17231000752445452,3,0,-1,805.39,timer
80,721.52,24.29224835657125,0.1524786324786325,14,2,-1,721.52,timer
80,666.59,23.47639518347198,0.13699163261334887,22,5,-1,666.59,timer
80,608.09,23.768656444515663,0.16026791053701708,4,0,-1,608.09,timer
80,528.61,23.66906816263551,0.18197924576056698,15,2,-1,528.61,timer
80,453.42,22.411887620618387,0.14755471777149445,23,5,-1,453.42,timer
80,369.29,22.157440997561967,0.16380046347115504,5,0,-1,369.29,timer
80,270.9,21.22376660747418,0.14982008505070332,16,2,-1,270.9,timer
80,219.46,20.760344012749762,0.1403308156623725,24,5,-1,219.46,timer
80,173.17,20.717829524075633,0.16779073657785892,6,0,-1,173.17,timer
80,66.04,20.114195565264875,0.06929209529480755,17,2,-1,66.04,timer
80,9.57,20.002563689640866,0.010710800918699429,25,5,-1,9.57,timer
80.80544701227288,0,20,0,7,-1,-1,0,start
80.80544701227288,0,20,0,7,0,-1,0,enter lane
81,1860.6,29.47832240329769,0.10494920024942164,18,3,-1,860.6,timer
81,1931.47,31.162633708830107,0.12625681391337457,10,1,-1,931.47,timer
81,1856.61,33.45505571754861,0.1556257446368883,0,1,-1,856.61,timer
81,1583.38,30.525927020860312,0.011313644933458504,19,1,-1,583.38,timer
81,1518.96,28.010768968738248,0.08392202924580396,11,1,-1,518.96,timer
81,1382.08,28.17730481736891,0.1536832720383372,1,1,-1,382.08,timer
81,1278.12,28.031359983490887,0.1248592814748883,20,3,-1,278.12,timer
81,1175.94,28.551253631658106,0.024886241535470362,12,1,-1,175.94,timer
81,1042.63,25.976743519297827,0.14678417794565105,2,1,-1,42.63,timer
81,993.43,25.50790929682139,0.14139515455304927,21,5,-1,993.43,timer
81,915.72,25.687220582719192,0.15842972309849285,13,2,-1,915.72,timer
81,830.91,25.605086794206827,0.17231000752445452,3,0,-1,830.91,timer
81,745.89,24.444726989049883,0.1524786324786325,14,2,-1,745.89,timer
81,690.13,23.613386816085328,0.13699163261334887,22,5,-1,690.13,timer
81,631.94,23.928924355052683,0.16026791053701708,4,0,-1,631.94,timer
81,552.37,23.851047408396077,0.18197924576056698,15,2,-1,552.37,timer
81,475.91,22.559442338389882,0.14755471777149445,23,5,-1,475.91,timer
81,391.53,22.32124146103312,0.16380046347115504,5,0,-1,391.53,timer
81,292.2,21.37358669252488,0.14982008505070332,16,2,-1,292.2,timer
81,240.3,20.903638019818306,0.14374374374374374,24,5,-1,240.3,timer
81,193.97,20.891202724082266,0.17453183520599247,6,0,-1,193.97,timer
81,86.19,20.193999002351305,0.09031477887804477,17,2,-1,86.19,timer
81,29.58,20.024461614625928,0.033085049051424655,25,5,-1,29.58,timer
81,3.89,20.000230770282492,0.0023723129126920393,7,0,-1,3.89,timer
82,1890.13,29.58327160354711,0.10494920024942164,18,3,-1,890.13,timer
82,1962.7,31.288890522743483,0.12625681391337457,10,1,-1,962.7,timer
82,1890.14,33.597372484950256,0.12900779016641148,0,1,-1,890.14,timer
82,1613.91,30.53912627328268,0.015084859911278005,19,1,-1,613.91,timer
82,1547.01,28.094690997984053,0.08392202924580396,11,1,-1,547.01,timer
82,1410.33,28.330988089407246,0.1536832720383372,1,1,-1,410.33,timer
82,1306.21,28.156219264965774,0.1248592814748883,20,3,-1,306.21,timer
82,1204.5,28.578213726654866,0.029033948458048756,12,1,-1,204.5,timer
82,1068.68,26.12352769724348,0.14678417794565105,2,1,-1,68.68,timer
82,1019.01,25.649304451374437,0.14139515455304927,21,5,-1,1019.01,leave lane
82,1019.01,25.649304451374437,0.14139515455304927,21,6,-1,19.00999999999999,enter lane
82,1019.01,25.649304451374437,0.14139515455304927,21,6,-1,19.00999999999999,timer
82,941.49,25.845650305817685,0.15842972309849285,13,2,-1,941.49,timer
82,856.6,25.777396801731282,0.17231000752445452,3,0,-1,856.6,timer
82,770.41,24.597205621528516,0.1524786324786325,14,2,-1,770.41,timer
82,713.81,23.750378448698676,0.13699163261334887,22,5,-1,713.81,timer
82,655.95,24.0891922655897,0.16026791053701708,4,0,-1,655.95,timer
82,576.31,24.033026654156643,0.18197924576056698,15,2,-1,576.31,timer
82,498.54,22.706997056161377,0.14755471777149445,23,5,-1,498.54,timer
82,413.93,22.485041924504277,0.16380046347115504,5,0,-1,413.93,timer
82,313.65,21.523406777575584,0.14982008505070332,16,2,-1,313.65,timer
82,261.28,21.04738176356205,0.14374374374374374,24,5,-1,261.28,timer
82,214.95,21.06573455928826,0.17453183520599247,6,0,-1,214.95,timer
82,106.43,20.29482512302097,0.111337462461282,17,2,-1,106.43,timer
82,49.62,20.068733787743717,0.05545929718414988,25,5,-1,49.62,timer
82,23.89,20.00869991301108,0.014565972544480525,7,0,-1,23.89,timer
83,1919.77,29.688220803796533,0.10494920024942164,18,3,-1,919.77,timer
83,1994.05,31.415147336656858,0.12625681391337457,10,1,-1,994.05,timer
83,1923.8,33.71307129788143,0.10238983569593464,0,1,-1,923.8,timer
83,1644.46,30.556096740682865,0.018856074889097508,19,1,-1,644.46,timer
83,1575.15,28.178613027229858,0.08392202924580396,11,1,-1,575.15,timer
83,1438.74,28.48467136144558,0.1536832720383372,1,1,-1,438.74,timer
83,1334.43,28.28107854644066,0.1248592814748883,20,3,-1,334.43,timer
83,1233.09,28.609321528574206,0.03318165538062715,12,1,-1,233.09,timer
83,1094.88,26.27031187518913,0.14678417794565105,2,1,-1,94.88,timer
83,1044.73,25.790699605927486,0.14139515455304927,21,6,-1,44.73,timer
83,967.41,26.004080028916178,0.15842972309849285,13,2,-1,967.41,timer
83,882.46,25.949706809255737,0.17231000752445452,3,0,-1,882.46,timer
83,795.08,24.74968425400715,0.1524786324786325,14,2,-1,795.08,timer
83,737.63,23.887370081312024,0.13699163261334887,22,5,-1,737.63,timer
83,680.12,24.249460176126714,0.16026791053701708,4,0,-1,680.12,timer
83,600.43,24.21500589991721,0.18197924576056698,15,2,-1,600.43,timer
83,521.32,22.854551773932872,0.14755471777149445,23,5,-1,521.32,timer
83,436.5,22.64884238797543,0.16380046347115504,5,0,-1,436.5,timer
83,335.25,21.673226862626287,0.14982008505070332,16,2,-1,335.25,timer
83,282.4,21.191125507305795,0.14374374374374374,24,5,-1,282.4,timer
83,236.1,21.240266394494252,0.17453183520599247,6,0,-1,236.1,timer
83,126.78,20.416673927273873,0.1323601460445192,17,2,-1,126.78,timer
83,69.72,20.13538020899423,0.07783354531687511,25,5,-1,69.72,timer
83,43.91,20.029362715371455,0.026759632176269012,7,0,-1,43.91,timer
84,1949.51,29.793170004045955,0.10494920024942164,18,3,-1,949.51,timer
84,2025.53,31.541404150570234,0.12625681391337457,10,1,-1,1025.53,leave lane
84,2025.53,31.541404150570234,0.12625681391337457,10,8,-1,25.529999999999973,enter lane
84,2025.53,31.541404150570234,0.12625681391337457,10,8,-1,25.529999999999973,timer
84,1957.56,33.802152156342125,0.0757718812254578,0,1,-1,957.56,timer
84,1675.03,30.57683842306087,0.02262728986691701,19,1,-1,675.03,timer
84,1603.37,28.262535056475663,0.08392202924580396,11,1,-1,603.37,timer
84,1467.3,28.638354633483917,0.1536832720383372,1,1,-1,467.3,timer
84,1362.77,28.405937827915547,0.1248592814748883,20,3,-1,362.77,timer
84,1261.72,28.644577037416123,0.03732936230320555,12,1,-1,261.72,timer
84,1121.22,26.41709605313478,0.14678417794565105,2,1,-1,121.22,timer
84,1070.59,25.932094760480535,0.14139515455304927,21,6,-1,70.59,timer
84,993.49,26.16250975201467,0.15842972309849285,13,2,-1,993.49,timer
84,908.5,26.122016816780192,0.17231000752445452,3,0,-1,908.5,timer
84,819.91,24.902162886485783,0.1524786324786325,14,2,-1,819.91,timer
84,761.59,24.024361713925373,0.13699163261334887,22,5,-1,761.59,timer
84,704.45,24.40972808666373,0.16026791053701708,4,0,-1,704.45,timer
84,624.74,24.396985145677775,0.18197924576056698,15,2,-1,624.74,timer
84,544.25,23.002106491704367,0.14755471777149445,23,5,-1,544.25,timer
84,459.23,22.812642851446586,0.16380046347115504,5,0,-1,459.23,timer
84,357.0,21.82304694767699,0.14982008505070332,16,2,-1,357.0,timer
84,303.66,21.33486925104954,0.14374374374374374,24,5,-1,303.66,timer
84,257.43,21.414798229700246,0.17453183520599247,6,0,-1,257.43,timer
84,147.27,20.559545415110012,0.15338282962775643,17,2,-1,147.27,timer
84,89.9,20.22440087837747,0.10020779344960035,25,5,-1,89.9,timer
84,63.95,20.06221917736362,0.0389532918080575,7,0,-1,63.95,timer
84,2025.53,31.541404150570234,0.12625681391337457,10,8,-1,25.529999999999973,change fast
84,2025.53,31.541404150570234,0.12625681391337457,10,4,8,25.529999999999973,enter lane 4
85,1979.36,29.898119204295377,0.10494920024942164,18,3,-1,979.36,timer
85,2057.57,32.54140415057023,1,10,4,8,57.57,timer
85,1991.4,33.86461506033234,0.04915392675498097,0,1,-1,991.4,timer
85,1705.62,30.601351320416697,0.02639850484473651,19,1,-1,705.62,timer
85,1631.67,28.346457085721468,0.08392202924580396,11,1,-1,631.67,timer
85,1496.02,28.792037905522253,0.1536832720383372,1,1,-1,496.02,timer
85,1391.24,28.530797109390434,0.1248592814748883,20,3,-1,391.24,timer
85,1290.38,28.683980253180618,0.041477069225783945,12,1,-1,290.38,timer
85,1147.71,26.563880231080432,0.14678417794565105,2,1,-1,147.71,timer
85,1096.59,26.073489915033583,0.14139515455304927,21,6,-1,96.59,timer
85,1019.73,26.320939475113164,0.15842972309849285,13,2,-1,1019.73,leave lane
85,1019.73,26.320939475113164,0.15842972309849285,13,3,-1,19.730000000000018,enter lane
85,1019.73,26.320939475113164,0.15842972309849285,13,3,-1,19.730000000000018,timer
85,934.71,26.294326824304648,0.17231000752445452,3,0,-1,934.71,timer
85,844.89,25.054641518964416,0.1524786324786325,14,2,-1,844.89,timer
85,785.68,24.16135334653872,0.13699163261334887,22,5,-1,785.68,timer
85,728.94,24.569995997200746,0.16026791053701708,4,0,-1,728.94,timer
85,649.23,24.57896439143834,0.18197924576056698,15,2,-1,649.23,timer
85,567.33,23.149661209475862,0.14755471777149445,23,5,-1,567.33,timer
85,482.12,22.97644331491774,0.16380046347115504,5,0,-1,482.12,timer
85,378.9,21.97286703272769,0.14982008505070332,16,2,-1,378.9,timer
85,325.07,21.478612994793284,0.14374374374374374,24,5,-1,325.07,timer
85,278.93,21.58933006490624,0.17453183520599247,6,0,-1,278.93,timer
85,167.91,20.723439586529388,0.17440551321099365,17,2,-1,167.91,timer
85,110.18,20.335795795893432,0.12258204158232558,25,5,-1,110.18,timer
85,84.03,20.10726929898757,0.05114695143984598,7,0,-1,84.03,timer
85,1096.59,26.073489915033583,0.14139515455304927,21,6,-1,96.59,change slow
85,1096.59,26.073489915033583,0.14139515455304927,21,3,6,96.59,enter lane 3
86,2009.31,30.0030684045448,0.10494920024942164,18,3,-1,1009.31,leave lane
86,2009.31,30.0030684045448,0.10494920024942164,18,4,-1,9.309999999999945,enter lane
86,2009.31,30.0030684045448,0.10494920024942164,18,4,-1,9.309999999999945,timer
86,2090.61,33.54140415057023,1,10,4,8,90.61,timer
86,2025.0,33.27688019521967,-0.6666666666666666,0,1,-1,1025.0,leave lane
86,2025.0,33.27688019521967,-0.6666666666666666,0,8,-1,25.0,enter lane
86,2025.0,33.27688019521967,-0.6666666666666666,0,8,-1,25.0,timer
86,1736.24,30.62963543275034,0.03016971982255601,19,1,-1,736.24,timer
86,1660.06,28.430379114967273,0.08392202924580396,11,1,-1,660.06,timer
86,1524.89,28.94572117756059,0.1536832720383372,1,1,-1,524.89,timer
86,1419.83,28.65565639086532,0.1248592814748883,20,3,-1,419.83,timer
86,1319.08,28.727033243651633,0.043592399756298916,12,1,-1,319.08,timer
86,1174.35,26.710664409026084,0.14678417794565105,2,1,-1,174.35,timer
86,1123.16,27.073489915033583,1,21,3,6,123.16,timer
86,1046.13,26.479369198211657,0.15842972309849285,13,3,-1,46.13,timer
86,961.09,26.466636831829103,0.17231000752445452,3,0,-1,961.09,timer
86,870.02,25.20712015144305,0.1524786324786325,14,2,-1,870.02,timer
86,809.91,24.29834497915207,0.13699163261334887,22,5,-1,809.91,timer
86,753.59,24.73026390773776,0.16026791053701708,4,0,-1,753.59,timer
86,673.9,24.760943637198906,0.18197924576056698,15,2,-1,673.9,timer
86,590.55,23.297215927247358,0.14755471777149445,23,5,-1,590.55,timer
86,505.18,23.140243778388896,0.16380046347115504,5,0,-1,505.18,timer
86,400.95,22.122687117778394,0.14982008505070332,16,2,-1,400.95,timer
86,346.62,21.62235673853703,0.14374374374374374,24,5,-1,346.62,timer
86,300.61,21.763861900112232,0.17453183520599247,6,0,-1,300.61,timer
86,188.72,20.90169522830653,0.17869281045751637,17,2,-1,188.72,timer
86,130.58,20.469564961542122,0.1449562897150508,25,5,-1,130.58,timer
86,104.16,20.164513080243314,0.06334061107163447,7,0,-1,104.16,timer
86,2025.0,33.27688019521967,-0.6666666666666666,0,8,-1,25.0,change fast
86,2025.0,33.27688019521967,-0.6666666666666666,0,4,8,25.0,enter lane 4
87,2124.65,34.54140415057023,1,10,4,8,124.65,leave lane 8
87,2124.65,34.54140415057023,0,10,4,-1,124.65,done change fast
87,2039.37,30.10801760479422,0.10494920024942164,18,4,-1,39.37,timer
87,2124.65,34.54140415057023,0,10,4,-1,124.65,timer
87,2058.78,34.27688019521967,1,0,4,8,58.78,timer
87,1766.89,30.661690760061806,0.033940934800375515,19,1,-1,766.89,timer
87,1688.53,28.51430114421308,0.08392202924580396,11,1,-1,688.53,timer
87,1553.91,29.099404449598925,0.1536832720383372,1,1,-1,553.91,timer
87,1448.55,28.780515672340208,0.1248592814748883,20,3,-1,448.55,timer
87,1347.83,28.770625643407932,0.043592399756298916,12,1,-1,347.83,timer
87,1201.13,26.857448586971735,0.14678417794565105,2,1,-1,201.13,timer
87,1150.73,28.073489915033583,1,21,3,6,150.73,timer
87,1072.69,26.63779892131015,0.15842972309849285,13,3,-1,72.69,timer
87,987.64,26.638946839353558,0.17231000752445452,3,0,-1,987.64,timer
87,895.3,25.359598783921683,0.1524786324786325,14,2,-1,895.3,timer
87,834.28,24.43533661176542,0.13699163261334887,22,5,-1,834.28,timer
87,778.4,24.890531818274777,0.16026791053701708,4,0,-1,778.4,timer
87,698.75,24.942922882959472,0.18197924576056698,15,2,-1,698.75,timer
87,613.92,23.444770645018853,0.14755471777149445,23,5,-1,613.92,timer
87,528.4,23.30404424186005,0.16380046347115504,5,0,-1,528.4,timer
87,423.15,22.272507202829097,0.14982008505070332,16,2,-1,423.15,timer
87,368.31,21.766100482280773,0.14374374374374374,24,5,-1,368.31,timer
87,322.46,21.938393735318225,0.17453183520599247,6,0,-1,322.46,timer
87,209.71,21.080388038764045,0.17869281045751637,17,2,-1,209.71,timer
87,151.13,20.625708375323537,0.16733053784777605,25,5,-1,151.13,timer
87,124.36,20.233950521130843,0.07553427070342295,7,0,-1,124.36,timer
88,1179.3,29.073489915033583,1,21,3,6,179.3,leave lane 6
88,1179.3,29.073489915033583,0,21,3,-1,179.3,done change slow
88,2069.53,30.212966805043642,0.10494920024942164,18,4,-1,69.53,timer
88,2159.19,34.54086370243775,-0.0010808962649662733,10,4,-1,159.19,timer
88,2093.56,35.27688019521967,1,0,4,8,93.56,timer
88,1797.57,30.697245020629694,0.036279088086623605,19,1,-1,797.57,timer
88,1717.09,28.598223173458884,0.08392202924580396,11,1,-1,717.09,timer
88,1583.09,29.25308772163726,0.1536832720383372,1,1,-1,583.09,timer
88,1477.39,28.905374953815095,0.1248592814748883,20,3,-1,477.39,timer
88,1376.62,28.81421804316423,0.043592399756298916,12,1,-1,376.62,timer
88,1228.06,27.004232764917386,0.14678417794565105,2,1,-1,228.06,timer
88,1179.3,29.073489915033583,0,21,3,-1,179.3,timer
88,1099.41,26.796228644408643,0.15842972309849285,13,3,-1,99.41,timer
88,1014.37,26.811256846878013,0.17231000752445452,3,0,-1,1014.37,leave lane
88,1014.37,26.811256846878013,0.17231000752445452,3,1,-1,14.370000000000005,enter lane
88,1014.37,26.811256846878013,0.17231000752445452,3,1,-1,14.370000000000005,timer
88,920.74,25.512077416400317,0.1524786324786325,14,2,-1,920.74,timer
88,858.78,24.572328244378767,0.13699163261334887,22,5,-1,858.78,timer
88,803.37,25.050799728811793,0.16026791053701708,4,0,-1,803.37,timer
88,723.78,25.124902128720038,0.18197924576056698,15,2,-1,723.78,timer
88,637.44,23.592325362790348,0.14755471777149445,23,5,-1,637.44,timer
88,551.79,23.467844705331206,0.16380046347115504,5,0,-1,551.79,timer
88,445.5,22.4223272878798,0.14982008505070332,16,2,-1,445.5,timer
88,390.15,21.909844226024518,0.14374374374374374,24,5,-1,390.15,timer
88,344.49,22.11292557052422,0.17453183520599247,6,0,-1,344.49,timer
88,230.88,21.25908084922156,0.17869281045751637,17,2,-1,230.88,timer
88,171.84,20.803357022817895,0.18346883468834688,25,5,-1,171.84,timer
88,144.63,20.31558162165016,0.08772793033521142,7,0,-1,144.63,timer
89,2129.34,36.27688019521967,1,0,4,8,129.34,leave lane 8
89,2129.34,36.27688019521967,0,0,4,-1,129.34,done change fast
89,2099.8,30.317916005293064,0.10494920024942164,18,4,-1,99.8,timer
89,2193.73,34.5392423580403,-0.0021617925299325467,10,4,-1,193.73,timer
89,2129.34,36.27688019521967,0,0,4,-1,129.34,timer
89,1828.29,30.733524108716317,0.036279088086623605,19,1,-1,828.29,timer
89,1745.73,28.68214520270469,0.08392202924580396,11,1,-1,745.73,timer
89,1612.42,29.406770993675597,0.1536832720383372,1,1,-1,612.42,timer
89,1506.36,29.03023423528998,0.1248592814748883,20,3,-1,506.36,timer
89,1405.46,28.85781044292053,0.043592399756298916,12,1,-1,405.46,timer
89,1255.14,27.151016942863038,0.14678417794565105,2,1,-1,255.14,timer
89,1208.37,29.076230448603766,0.00548106714036593,21,3,-1,208.37,timer
89,1126.29,26.954658367507136,0.15842972309849285,13,3,-1,126.29,timer
89,1041.27,26.98356685440247,0.17231000752445452,3,1,-1,41.27,timer
89,946.33,25.66455604887895,0.1524786324786325,14,2,-1,946.33,timer
89,883.42,24.709319876992115,0.13699163261334887,22,5,-1,883.42,timer
89,828.5,25.21106763934881,0.16026791053701708,4,0,-1,828.5,timer
89,749.0,25.306881374480604,0.18197924576056698,15,2,-1,749.0,timer
89,661.11,23.739880080561843,0.14755471777149445,23,5,-1,661.11,timer
89,575.34,23.63164516880236,0.16380046347115504,5,0,-1,575.34,timer
89,468.0,22.5721473729305,0.14982008505070332,16,2,-1,468.0,timer
89,412.13,22.053587969768262,0.14374374374374374,24,5,-1,412.13,timer
89,366.69,22.287457405730212,0.17453183520599247,6,0,-1,366.69,timer
89,252.23,21.437773659679078,0.17869281045751637,17,2,-1,252.23,timer
89,192.74,20.986825857506243,0.18346883468834688,25,5,-1,192.74,timer
89,164.99,20.40940638180127,0.0999215899669999,7,0,-1,164.99,timer
89.30381045990302,0,20,0,26,-1,-1,0,start
89.30381045990302,0,20,0,26,5,-1,0,enter lane
90,2130.17,30.422865205542486,0.10494920024942164,18,4,-1,130.17,timer
90,2228.27,34.53654011737788,-0.00324268879489882,10,4,-1,228.27,timer
90,2165.62,36.27491520570091,-0.00392997903752807,0,4,-1,165.62,timer
90,1859.04,30.76980319680294,0.036279088086623605,19,1,-1,859.04,timer
90,1774.45,28.766067231950494,0.08392202924580396,11,1,-1,774.45,timer
90,1641.9,29.560454265713933,0.1536832720383372,1,1,-1,641.9,timer
90,1535.45,29.155093516764868,0.1248592814748883,20,3,-1,535.45,timer
90,1434.34,28.90140284267683,0.043592399756298916,12,1,-1,434.34,timer
90,1282.36,27.29780112080869,0.14678417794565105,2,1,-1,282.36,timer
90,1237.45,29.084452049314315,0.01096213428073186,21,3,-1,237.45,timer
90,1153.32,27.11308809060563,0.15842972309849285,13,3,-1,153.32,timer
90,1068.34,27.155876861926924,0.17231000752445452,3,1,-1,68.34,timer
90,972.07,25.817034681357583,0.1524786324786325,14,2,-1,972.07,timer
90,908.19,24.846311509605464,0.13699163261334887,22,5,-1,908.19,timer
90,853.79,25.371335549885824,0.16026791053701708,4,0,-1,853.79,timer
90,774.4,25.48886062024117,0.18197924576056698,15,2,-1,774.4,timer
90,684.92,23.887434798333338,0.14755471777149445,23,5,-1,684.92,timer
90,599.05,23.795445632273516,0.16380046347115504,5,0,-1,599.05,timer
90,490.65,22.721967457981204,0.14982008505070332,16,2,-1,490.65,timer
90,434.26,22.197331713512007,0.14374374374374374,24,5,-1,434.26,timer
90,389.06,22.461989240936205,0.17453183520599247,6,0,-1,389.06,timer
90,273.76,21.616466470136594,0.17869281045751637,17,2,-1,273.76,timer
90,213.81,21.17029469219459,0.18346883468834688,25,5,-1,213.81,timer
90,185.45,20.515424801584164,0.11211524959878838,7,0,-1,185.45,timer
90,13.92,20.003085277497547,0.008863326206010963,26,5,-1,13.92,timer
90,13.92,20.003085277497547,0.008863326206010963,26,5,-1,13.92,change slow
90,13.92,20.003085277497547,0.008863326206010963,26,2,5,13.92,enter lane 2
90.40794714888882,0,20,0,8,-1,-1,0,start
90.40794714888882,0,20,0,8,0,-1,0,enter lane
91,2160.65,30.527814405791908,0.10494920024942164,18,4,-1,160.65,timer
91,2262.8,34.5327569804505,-0.004323585059865093,10,4,-1,262.8,timer
91,2201.65,35.70425561802525,-0.6666666666666666,0,4,-1,201.65,timer
91,1889.83,30.806082284889563,0.036279088086623605,19,1,-1,889.83,timer
91,1803.26,28.8499892611963,0.08392202924580396,11,1,-1,803.26,timer
91,1671.54,29.71413753775227,0.1536832720383372,1,1,-1,671.54,timer
91,1564.67,29.279952798239755,0.1248592814748883,20,3,-1,564.67,timer
91,1463.26,28.94499524243313,0.043592399756298916,12,1,-1,463.26,timer
91,1309.73,27.44458529875434,0.14678417794565105,2,1,-1,309.73,timer
91,1266.54,29.09815471716523,0.01644320142109779,21,3,-1,266.54,timer
91,1180.51,27.271517813704122,0.15842972309849285,13,3,-1,180.51,timer
91,1095.58,27.32818686945138,0.17231000752445452,3,1,-1,95.58,timer
91,997.96,25.969513313836217,0.1524786324786325,14,2,-1,997.96,timer
91,933.1,24.983303142218812,0.13699163261334887,22,5,-1,933.1,timer
91,879.24,25.531603460422843,0.16026791053701708,4,0,-1,879.24,timer
91,799.98,25.670839866001735,0.18197924576056698,15,2,-1,799.98,timer
91,708.88,24.034989516104833,0.14755471777149445,23,5,-1,708.88,timer
91,622.93,23.95924609574467,0.16380046347115504,5,0,-1,622.93,timer
91,513.45,22.871787543031907,0.14982008505070332,16,2,-1,513.45,timer
91,456.53,22.34107545725575,0.14374374374374374,24,5,-1,456.53,timer
91,411.61,22.6365210761422,0.17453183520599247,6,0,-1,411.61,timer
91,295.47,21.79515928059411,0.17869281045751637,17,2,-1,295.47,timer
91,235.07,21.35376352688294,0.18346883468834688,25,5,-1,235.07,timer
91,206.02,20.633636880998843,0.12430890923057686,7,0,-1,206.02,timer
