t,x,v,a,id,length,lane,oldLane,pos,event
228,1465.5,44.9448,0.03442779164555272,13,[],3,,465.5,timer
228,888.18,49.3245,-0.0026931448939568033,14,[],2,,888.18,timer
228,134.77,44.9297,0.008291205160569868,15,[],2,,134.77,timer
229,1510.46,44.9792,0.03442779164555272,13,[],3,,510.46,timer
229,937.5,49.3218,-0.0026931448939568033,14,[],2,,937.5,timer
229,179.7,44.9394,0.011054940214093157,15,[],2,,179.7,timer
230,1555.46,45.0136,0.03442779164555272,13,[],3,,555.46,timer
230,986.82,49.3191,-0.0026931448939568033,14,[],2,,986.82,timer
230,224.65,44.9518,0.013818675267616447,15,[],2,,224.65,timer
231,1600.49,45.048,0.03442779164555272,13,[],3,,600.49,timer
231,1036.14,49.3164,-0.0026931448939568033,14,[],2,,1036.14,leave lane
231,1036.14,49.3164,-0.0026931448939568033,14,[],3,,36.1400000000001,enter lane
231,1036.14,49.3164,-0.0026931448939568033,14,[],3,,36.1400000000001,timer
231,269.61,44.967,0.016582410321139735,15,[],2,,269.61,timer
232,1645.56,45.0824,0.03442779164555272,13,[],3,,645.56,timer
232,1085.46,49.3137,-0.0026931448939568033,14,[],3,,85.46,timer
232,314.59,44.985,0.019346145374663025,15,[],2,,314.59,timer
233,1690.66,45.1168,0.03442779164555272,13,[],3,,690.66,timer
233,1134.77,49.311,-0.0026931448939568033,14,[],3,,134.77,timer
233,359.59,45.0057,0.022109880428186315,15,[],2,,359.59,timer
234,1735.79,45.1512,0.03442779164555272,13,[],3,,735.79,timer
234,1184.08,49.3083,-0.0026931448939568033,14,[],3,,184.08,timer
234,404.61,45.0292,0.024873615481709604,15,[],2,,404.61,timer
235,1780.96,45.1856,0.03442779164555272,13,[],3,,780.96,timer
235,1233.39,49.3056,-0.0026931448939568033,14,[],3,,233.39,timer
235,449.65,45.0555,0.027637350535232894,15,[],2,,449.65,timer
236,1826.16,45.22,0.03442779164555272,13,[],3,,826.16,timer
236,1282.69,49.3029,-0.0026931448939568033,14,[],3,,282.69,timer
236,494.72,45.0845,0.030401085588756184,15,[],2,,494.72,timer
237,1871.4,45.2544,0.03442779164555272,13,[],3,,871.4,timer
237,1331.99,49.3002,-0.0026931448939568033,14,[],3,,331.99,timer
237,539.82,45.1163,0.03316482064227947,15,[],2,,539.82,timer
238,1916.67,45.2888,0.03442779164555272,13,[],3,,916.67,timer
238,1381.29,49.2975,-0.0026931448939568033,14,[],3,,381.29,timer
238,584.95,45.1508,0.03592855569580276,15,[],2,,584.95,timer
239,1961.98,45.3232,0.03442779164555272,13,[],3,,961.98,timer
239,1430.59,49.2948,-0.0026931448939568033,14,[],3,,430.59,timer
239,630.12,45.1881,0.03848719585224576,15,[],2,,630.12,timer
240,0,44.782176447910345,0,16,[],2,,0,enter lane
240,2007.32,45.3576,0.03442779164555272,13,[],3,,1007.32,leave lane
240,2007.32,45.3576,0.03442779164555272,13,[],,,1007.32,end
240,1479.88,49.2921,-0.0026931448939568033,14,[],3,,479.88,timer
240,675.33,45.2266,0.03848719585224576,15,[],2,,675.33,timer
240,0,44.782176447910345,0,16,[],2,,0,timer
241,1529.17,49.2894,-0.0026931448939568033,14,[],3,,529.17,timer
241,720.58,45.2651,0.03848719585224576,15,[],2,,720.58,timer
241,44.78,44.7854,0.006513015920317522,16,[],2,,44.78,timer
242,1578.46,49.2867,-0.0026931448939568033,14,[],3,,578.46,timer
242,765.86,45.3036,0.03848719585224576,15,[],2,,765.86,timer
242,89.57,44.7952,0.013026031840635045,16,[],2,,89.57,timer
243,1627.75,49.284,-0.0026931448939568033,14,[],3,,627.75,timer
243,811.18,45.3421,0.03848719585224576,15,[],2,,811.18,timer
243,134.37,44.8115,0.01953904776095257,16,[],2,,134.37,timer
244,1677.03,49.2813,-0.0026931448939568033,14,[],3,,677.03,timer
244,856.54,45.3806,0.03848719585224576,15,[],2,,856.54,timer
244,179.19,44.8343,0.02605206368127009,16,[],2,,179.19,timer
245,1726.31,49.2786,-0.0026931448939568033,14,[],3,,726.31,timer
245,901.94,45.4191,0.03848719585224576,15,[],2,,901.94,timer
245,224.04,44.8636,0.03256507960158761,16,[],2,,224.04,timer
246,1775.59,49.2759,-0.0026931448939568033,14,[],3,,775.59,timer
246,947.38,45.4576,0.03848719585224576,15,[],2,,947.38,timer
246,268.92,44.8994,0.03907809552190513,16,[],2,,268.92,timer
247,1824.86,49.2732,-0.0026931448939568033,14,[],3,,824.86,timer
247,992.86,45.4961,0.03848719585224576,15,[],2,,992.86,timer
247,313.84,44.9417,0.04559111144222265,16,[],2,,313.84,timer
248,1874.13,49.2705,-0.0026931448939568033,14,[],3,,874.13,timer
248,1038.38,45.5346,0.03848719585224576,15,[],2,,1038.38,leave lane
248,1038.38,45.5346,0.03848719585224576,15,[],3,,38.38000000000011,enter lane
248,1038.38,45.5346,0.03848719585224576,15,[],3,,38.38000000000011,timer
248,358.81,44.9905,0.05210412736254017,16,[],2,,358.81,timer
249,1923.4,49.2678,-0.0026931448939568033,14,[],3,,923.4,timer
249,1083.93,45.5731,0.03848719585224576,15,[],3,,83.93,timer
249,403.83,45.0459,0.05861714328285769,16,[],2,,403.83,timer
250,1972.67,49.2651,-0.0026931448939568033,14,[],3,,972.67,timer
250,1129.52,45.6116,0.03848719585224576,15,[],3,,129.52,timer
250,448.91,45.1078,0.06513015920317522,16,[],2,,448.91,timer
251,2021.93,49.2624,-0.0026931448939568033,14,[],3,,1021.93,leave lane
251,2021.93,49.2624,-0.0026931448939568033,14,[],,,1021.93,end
251,1175.15,45.6501,0.03848719585224576,15,[],3,,175.15,timer
251,494.05,45.1762,0.07164317512349275,16,[],2,,494.05,timer
252,1220.82,45.6886,0.03848719585224576,15,[],3,,220.82,timer
252,539.26,45.2511,0.07815619104381027,16,[],2,,539.26,timer
253,1266.53,45.7271,0.03848719585224576,15,[],3,,266.53,timer
253,584.55,45.3322,0.08288284102345023,16,[],2,,584.55,timer
254,1312.28,45.7656,0.03848719585224576,15,[],3,,312.28,timer
254,629.92,45.4151,0.08288284102345023,16,[],2,,629.92,timer
255,0,49.85216132841945,0,17,[],2,,0,enter lane
255,1358.06,45.8041,0.03848719585224576,15,[],3,,358.06,timer
255,675.38,45.498,0.08288284102345023,16,[],2,,675.38,timer
255,0,49.85216132841945,0,17,[],2,,0,timer
256,1403.88,45.8426,0.03848719585224576,15,[],3,,403.88,timer
256,720.92,45.5809,0.08288284102345023,16,[],2,,720.92,timer
256,49.85,49.8531,0.0018484886313454836,17,[],2,,49.85,timer
257,1449.74,45.8811,0.03848719585224576,15,[],3,,449.74,timer
257,766.54,45.6638,0.08288284102345023,16,[],2,,766.54,timer
257,99.7,49.8559,0.0036969772626909672,17,[],2,,99.7,timer
258,1495.64,45.9196,0.03848719585224576,15,[],3,,495.64,timer
258,812.25,45.7467,0.08288284102345023,16,[],2,,812.25,timer
258,149.56,49.8605,0.005545465894036451,17,[],2,,149.56,timer
259,1541.58,45.9581,0.03848719585224576,15,[],3,,541.58,timer
259,858.04,45.8296,0.08288284102345023,16,[],2,,858.04,timer
259,199.42,49.867,0.0073939545253819345,17,[],2,,199.42,timer
260,1587.56,45.9966,0.03848719585224576,15,[],3,,587.56,timer
260,903.91,45.9125,0.08288284102345023,16,[],2,,903.91,timer
260,249.29,49.8753,0.009242443156727419,17,[],2,,249.29,timer
261,1633.58,46.0351,0.03848719585224576,15,[],3,,633.58,timer
261,949.86,45.9954,0.08288284102345023,16,[],2,,949.86,timer
261,299.17,49.8855,0.011090931788072902,17,[],2,,299.17,timer
262,1679.63,46.0736,0.03848719585224576,15,[],3,,679.63,timer
262,995.9,46.0783,0.08288284102345023,16,[],2,,995.9,timer
262,349.06,49.8975,0.012939420419418386,17,[],2,,349.06,timer
263,1725.72,46.1121,0.03848719585224576,15,[],3,,725.72,timer
263,1042.02,46.1612,0.08288284102345023,16,[],2,,1042.02,leave lane
263,1042.02,46.1612,0.08288284102345023,16,[],3,,42.01999999999998,enter lane
263,1042.02,46.1612,0.08288284102345023,16,[],3,,42.01999999999998,timer
263,398.96,49.9114,0.014787909050763869,17,[],2,,398.96,timer
264,1771.85,46.1506,0.03848719585224576,15,[],3,,771.85,timer
264,1088.22,46.2441,0.08288284102345023,16,[],3,,88.22,timer
264,448.88,49.9271,0.016636397682109352,17,[],2,,448.88,timer
265,1818.02,46.1891,0.03848719585224576,15,[],3,,818.02,timer
265,1134.51,46.327,0.08288284102345023,16,[],3,,134.51,timer
265,498.82,49.9447,0.018484886313454837,17,[],2,,498.82,timer
266,1864.23,46.2276,0.03848719585224576,15,[],3,,864.23,timer
266,1180.88,46.4099,0.08288284102345023,16,[],3,,180.88,timer
266,548.77,49.9641,0.020333374944800323,17,[],2,,548.77,timer
267,1910.48,46.2661,0.03848719585224576,15,[],3,,910.48,timer
267,1227.33,46.4928,0.08288284102345023,16,[],3,,227.33,timer
267,598.74,49.985,0.02106509302217496,17,[],2,,598.74,timer
268,1956.77,46.3046,0.03848719585224576,15,[],3,,956.77,timer
268,1273.86,46.5757,0.08288284102345023,16,[],3,,273.86,timer
268,648.74,50.0061,0.02106509302217496,17,[],2,,648.74,timer
269,2003.09,46.3431,0.03848719585224576,15,[],3,,1003.09,leave lane
269,2003.09,46.3431,0.03848719585224576,15,[],,,1003.09,end
269,1320.48,46.6586,0.08288284102345023,16,[],3,,320.48,timer
269,698.76,50.0272,0.02106509302217496,17,[],2,,698.76,timer
270,0,46.300855984258895,0,18,[],2,,0,enter lane
270,1367.18,46.7415,0.08288284102345023,16,[],3,,367.18,timer
270,748.8,50.0483,0.02106509302217496,17,[],2,,748.8,timer
270,0,46.300855984258895,0,18,[],2,,0,timer
271,1413.96,46.8244,0.08288284102345023,16,[],3,,413.96,timer
271,798.86,50.0694,0.02106509302217496,17,[],2,,798.86,timer
271,46.3,46.3055,0.009217271085612924,18,[],2,,46.3,timer
272,1460.83,46.9073,0.08288284102345023,16,[],3,,460.83,timer
272,848.94,50.0905,0.02106509302217496,17,[],2,,848.94,timer
272,92.61,46.3193,0.018434542171225848,18,[],2,,92.61,timer
273,1507.78,46.9902,0.08288284102345023,16,[],3,,507.78,timer
273,899.04,50.1116,0.02106509302217496,17,[],2,,899.04,timer
273,138.94,46.3423,0.02765181325683877,18,[],2,,138.94,timer
274,1554.81,47.0731,0.08288284102345023,16,[],3,,554.81,timer
274,949.16,50.1327,0.02106509302217496,17,[],2,,949.16,timer
274,185.3,46.3746,0.036869084342451695,18,[],2,,185.3,timer
275,1601.92,47.156,0.08288284102345023,16,[],3,,601.92,timer
275,999.3,50.1538,0.02106509302217496,17,[],2,,999.3,timer
275,231.69,46.4161,0.04608635542806462,18,[],2,,231.69,timer
276,1649.12,47.2389,0.08288284102345023,16,[],3,,649.12,timer
276,1049.46,50.1749,0.02106509302217496,17,[],2,,1049.46,leave lane
276,1049.46,50.1749,0.02106509302217496,17,[],3,,49.460000000000036,enter lane
276,1049.46,50.1749,0.02106509302217496,17,[],3,,49.460000000000036,timer
276,278.13,46.4668,0.055303626513677547,18,[],2,,278.13,timer
277,1696.4,47.3218,0.08288284102345023,16,[],3,,696.4,timer
277,1099.65,50.196,0.02106509302217496,17,[],3,,99.65,timer
277,324.63,46.5267,0.06452089759929047,18,[],2,,324.63,timer
278,1743.76,47.4047,0.08288284102345023,16,[],3,,743.76,timer
278,1149.86,50.2171,0.02106509302217496,17,[],3,,149.86,timer
278,371.19,46.5958,0.07373816868490339,18,[],2,,371.19,timer
279,1791.21,47.4876,0.08288284102345023,16,[],3,,791.21,timer
279,1200.09,50.2382,0.02106509302217496,17,[],3,,200.09,timer
279,417.82,46.6741,0.08295543977051631,18,[],2,,417.82,timer
280,1838.74,47.5705,0.08288284102345023,16,[],3,,838.74,timer
280,1250.34,50.2593,0.02106509302217496,17,[],3,,250.34,timer
280,464.54,46.7611,0.088888444675167,18,[],2,,464.54,timer
281,1886.35,47.6534,0.08288284102345023,16,[],3,,886.35,timer
281,1300.61,50.2804,0.02106509302217496,17,[],3,,300.61,timer
281,511.35,46.85,0.088888444675167,18,[],2,,511.35,timer
282,1934.04,47.7363,0.08288284102345023,16,[],3,,934.04,timer
282,1350.9,50.3015,0.02106509302217496,17,[],3,,350.9,timer
282,558.24,46.9389,0.088888444675167,18,[],2,,558.24,timer
283,1981.82,47.8192,0.08288284102345023,16,[],3,,981.82,timer
283,1401.21,50.3226,0.02106509302217496,17,[],3,,401.21,timer
283,605.22,47.0278,0.088888444675167,18,[],2,,605.22,timer
284,2029.68,47.9021,0.08288284102345023,16,[],3,,1029.68,leave lane
284,2029.68,47.9021,0.08288284102345023,16,[],,,1029.68,end
284,1451.54,50.3437,0.02106509302217496,17,[],3,,451.54,timer
284,652.29,47.1167,0.088888444675167,18,[],2,,652.29,timer
285,0,55.26171337475945,0,19,[],2,,0,enter lane
285,1501.89,50.3648,0.02106509302217496,17,[],3,,501.89,timer
285,699.45,47.2056,0.088888444675167,18,[],2,,699.45,timer
285,0,55.26171337475945,0,19,[],2,,0,timer
286,1552.27,50.3859,0.02106509302217496,17,[],3,,552.27,timer
286,746.7,47.2945,0.088888444675167,18,[],2,,746.7,timer
286,55.26,55.261,-0.001488691324760707,19,[],2,,55.26,timer
287,1602.67,50.407,0.02106509302217496,17,[],3,,602.67,timer
287,794.04,47.3834,0.088888444675167,18,[],2,,794.04,timer
287,110.52,55.2588,-0.002977382649521414,19,[],2,,110.52,timer
288,1653.09,50.4281,0.02106509302217496,17,[],3,,653.09,timer
288,841.47,47.4723,0.088888444675167,18,[],2,,841.47,timer
288,165.78,55.2551,-0.004466073974282121,19,[],2,,165.78,timer
289,1703.53,50.4492,0.02106509302217496,17,[],3,,703.53,timer
289,888.99,47.5612,0.088888444675167,18,[],2,,888.99,timer
289,221.03,55.2499,-0.005954765299042828,19,[],2,,221.03,timer
290,1753.99,50.4703,0.02106509302217496,17,[],3,,753.99,timer
290,936.6,47.6501,0.088888444675167,18,[],2,,936.6,timer
290,276.28,55.2432,-0.007443456623803534,19,[],2,,276.28,timer
291,1804.47,50.4914,0.02106509302217496,17,[],3,,804.47,timer
291,984.29,47.739,0.088888444675167,18,[],2,,984.29,timer
291,331.52,55.235,-0.00893214794856424,19,[],2,,331.52,timer
292,1854.97,50.5125,0.02106509302217496,17,[],3,,854.97,timer
292,1032.07,47.8279,0.088888444675167,18,[],2,,1032.07,leave lane
292,1032.07,47.8279,0.088888444675167,18,[],3,,32.069999999999936,enter lane
292,1032.07,47.8279,0.088888444675167,18,[],3,,32.069999999999936,timer
292,386.75,55.2253,-0.010420839273324947,19,[],2,,386.75,timer
293,1905.49,50.5336,0.02106509302217496,17,[],3,,905.49,timer
293,1079.94,47.9168,0.088888444675167,18,[],3,,79.94,timer
293,441.97,55.2141,-0.011909530598085654,19,[],2,,441.97,timer
294,1956.03,50.5547,0.02106509302217496,17,[],3,,956.03,timer
294,1127.9,48.0057,0.088888444675167,18,[],3,,127.9,timer
294,497.18,55.2014,-0.01339822192284636,19,[],2,,497.18,timer
295,2006.6,50.5758,0.02106509302217496,17,[],3,,1006.6,leave lane
295,2006.6,50.5758,0.02106509302217496,17,[],,,1006.6,end
295,1175.95,48.0946,0.088888444675167,18,[],3,,175.95,timer
295,552.37,55.1873,-0.014857208868150666,19,[],2,,552.37,timer
296,1224.09,48.1835,0.088888444675167,18,[],3,,224.09,timer
296,607.55,55.1724,-0.014857208868150666,19,[],2,,607.55,timer
297,1272.32,48.2724,0.088888444675167,18,[],3,,272.32,timer
297,662.71,55.1575,-0.014857208868150666,19,[],2,,662.71,timer
298,1320.64,48.3613,0.088888444675167,18,[],3,,320.64,timer
298,717.86,55.1426,-0.014857208868150666,19,[],2,,717.86,timer
299,1369.05,48.4502,0.088888444675167,18,[],3,,369.05,timer
299,773.0,55.1277,-0.014857208868150666,19,[],2,,773.0,timer
300,0,53.9617945102826,0,20,[],2,,0,enter lane
300,1417.54,48.5391,0.088888444675167,18,[],3,,417.54,timer
300,828.12,55.1128,-0.014857208868150666,19,[],2,,828.12,timer
300,0,53.9617945102826,0,20,[],2,,0,timer
301,1466.12,48.628,0.088888444675167,18,[],3,,466.12,timer
301,883.23,55.0979,-0.014857208868150666,19,[],2,,883.23,timer
301,53.96,53.9635,0.003355274099976349,20,[],2,,53.96,timer
302,1514.79,48.7169,0.088888444675167,18,[],3,,514.79,timer
302,938.32,55.083,-0.014857208868150666,19,[],2,,938.32,timer
302,107.93,53.9685,0.006710548199952698,20,[],2,,107.93,timer
303,1563.55,48.8058,0.088888444675167,18,[],3,,563.55,timer
303,993.4,55.0681,-0.014857208868150666,19,[],2,,993.4,timer
303,161.9,53.9769,0.010065822299929047,20,[],2,,161.9,timer
304,1612.4,48.8947,0.088888444675167,18,[],3,,612.4,timer
304,1048.46,55.0532,-0.014857208868150666,19,[],2,,1048.46,leave lane
304,1048.46,55.0532,-0.014857208868150666,19,[],3,,48.460000000000036,enter lane
304,1048.46,55.0532,-0.014857208868150666,19,[],3,,48.460000000000036,timer
304,215.88,53.9886,0.013421096399905396,20,[],2,,215.88,timer
305,1661.34,48.9836,0.088888444675167,18,[],3,,661.34,timer
305,1103.51,55.0383,-0.014857208868150666,19,[],3,,103.51,timer
305,269.88,54.0037,0.016776370499881746,20,[],2,,269.88,timer
306,1710.37,49.0725,0.088888444675167,18,[],3,,710.37,timer
306,1158.54,55.0234,-0.014857208868150666,19,[],3,,158.54,timer
306,323.89,54.0222,0.020131644599858094,20,[],2,,323.89,timer
307,1759.49,49.1614,0.088888444675167,18,[],3,,759.49,timer
307,1213.56,55.0085,-0.014857208868150666,19,[],3,,213.56,timer
307,377.92,54.044,0.023486918699834443,20,[],2,,377.92,timer
308,1808.7,49.2503,0.088888444675167,18,[],3,,808.7,timer
308,1268.56,54.9936,-0.014857208868150666,19,[],3,,268.56,timer
308,431.98,54.0692,0.02684219279981079,20,[],2,,431.98,timer
309,1857.99,49.3392,0.088888444675167,18,[],3,,857.99,timer
309,1323.55,54.9787,-0.014857208868150666,19,[],3,,323.55,timer
309,486.06,54.0977,0.03019746689978714,20,[],2,,486.06,timer
310,1907.37,49.4281,0.088888444675167,18,[],3,,907.37,timer
310,1378.52,54.9638,-0.014857208868150666,19,[],3,,378.52,timer
310,540.17,54.1296,0.03355274099976349,20,[],2,,540.17,timer
311,1956.84,49.517,0.088888444675167,18,[],3,,956.84,timer
311,1433.48,54.9489,-0.014857208868150666,19,[],3,,433.48,timer
311,594.32,54.1648,0.036908015099739844,20,[],2,,594.32,timer
312,2006.4,49.6059,0.088888444675167,18,[],3,,1006.4,leave lane
312,2006.4,49.6059,0.088888444675167,18,[],,,1006.4,end
312,1488.42,54.934,-0.014857208868150666,19,[],3,,488.42,timer
312,648.5,54.2033,0.03964529024242057,20,[],2,,648.5,timer
313,1543.35,54.9191,-0.014857208868150666,19,[],3,,543.35,timer
313,702.72,54.2429,0.03964529024242057,20,[],2,,702.72,timer
314,1598.26,54.9042,-0.014857208868150666,19,[],3,,598.26,timer
314,756.98,54.2825,0.03964529024242057,20,[],2,,756.98,timer
315,0,52.62666079154771,0,21,[],2,,0,enter lane
315,1653.16,54.8893,-0.014857208868150666,19,[],3,,653.16,timer
315,811.28,54.3221,0.03964529024242057,20,[],2,,811.28,timer
315,0,52.62666079154771,0,21,[],2,,0,timer
316,1708.04,54.8744,-0.014857208868150666,19,[],3,,708.04,timer
316,865.62,54.3617,0.03964529024242057,20,[],2,,865.62,timer
316,52.63,52.6304,0.007449450692598744,21,[],2,,52.63,timer
317,1762.91,54.8595,-0.014857208868150666,19,[],3,,762.91,timer
317,920.0,54.4013,0.03964529024242057,20,[],2,,920.0,timer
317,105.27,52.6416,0.014898901385197488,21,[],2,,105.27,timer
318,1817.76,54.8446,-0.014857208868150666,19,[],3,,817.76,timer
318,974.42,54.4409,0.03964529024242057,20,[],2,,974.42,timer
318,157.92,52.6602,0.02234835207779623,21,[],2,,157.92,timer
319,1872.6,54.8297,-0.014857208868150666,19,[],3,,872.6,timer
319,1028.88,54.4805,0.03964529024242057,20,[],2,,1028.88,leave lane
319,1028.88,54.4805,0.03964529024242057,20,[],3,,28.88000000000011,enter lane
319,1028.88,54.4805,0.03964529024242057,20,[],3,,28.88000000000011,timer
319,210.59,52.6863,0.029797802770394975,21,[],2,,210.59,timer
320,1927.42,54.8148,-0.014857208868150666,19,[],3,,927.42,timer
320,1083.38,54.5201,0.03964529024242057,20,[],3,,83.38,timer
320,263.29,52.7198,0.03724725346299372,21,[],2,,263.29,timer
321,1982.23,54.7999,-0.014857208868150666,19,[],3,,982.23,timer
321,1137.92,54.5597,0.03964529024242057,20,[],3,,137.92,timer
321,316.03,52.7608,0.044696704155592466,21,[],2,,316.03,timer
322,2037.02,54.785,-0.014857208868150666,19,[],3,,1037.02,leave lane
322,2037.02,54.785,-0.014857208868150666,19,[],,,1037.02,end
322,1192.5,54.5993,0.03964529024242057,20,[],3,,192.5,timer
322,368.81,52.8092,0.05214615484819121,21,[],2,,368.81,timer
323,1247.12,54.6389,0.03964529024242057,20,[],3,,247.12,timer
323,421.65,52.8651,0.05959560554078996,21,[],2,,421.65,timer
324,1301.78,54.6785,0.03964529024242057,20,[],3,,301.78,timer
324,474.55,52.9284,0.0670450562333887,21,[],2,,474.55,timer
325,1356.48,54.7181,0.03964529024242057,20,[],3,,356.48,timer
325,527.51,52.9992,0.07449450692598744,21,[],2,,527.51,timer
326,1411.22,54.7577,0.03964529024242057,20,[],3,,411.22,timer
326,580.54,53.0759,0.07723246703375017,21,[],2,,580.54,timer
327,1466.0,54.7973,0.03964529024242057,20,[],3,,466.0,timer
327,633.65,53.1531,0.07723246703375017,21,[],2,,633.65,timer
328,1520.82,54.8369,0.03964529024242057,20,[],3,,520.82,timer
328,686.84,53.2303,0.07723246703375017,21,[],2,,686.84,timer
329,1575.68,54.8765,0.03964529024242057,20,[],3,,575.68,timer
329,740.11,53.3075,0.07723246703375017,21,[],2,,740.11,timer
330,0,53.151481509320114,0,22,[],2,,0,enter lane
330,1630.58,54.9161,0.03964529024242057,20,[],3,,630.58,timer
330,793.46,53.3847,0.07723246703375017,21,[],2,,793.46,timer
330,0,53.151481509320114,0,22,[],2,,0,timer
331,1685.52,54.9557,0.03964529024242057,20,[],3,,685.52,timer
331,846.88,53.4619,0.07723246703375017,21,[],2,,846.88,timer
331,53.16,53.163,0.023025265574913373,22,[],2,,53.16,timer
332,1740.5,54.9953,0.03964529024242057,20,[],3,,740.5,timer
332,900.38,53.5391,0.07723246703375017,21,[],2,,900.38,timer
332,106.34,53.1975,0.04605053114982675,22,[],2,,106.34,timer
333,1795.52,55.0349,0.03964529024242057,20,[],3,,795.52,timer
333,953.96,53.6163,0.07723246703375017,21,[],2,,953.96,timer
333,159.56,53.2551,0.06907579672474012,22,[],2,,159.56,timer
334,1850.57,55.0745,0.03964529024242057,20,[],3,,850.57,timer
334,1007.61,53.6935,0.07723246703375017,21,[],2,,1007.61,leave lane
334,1007.61,53.6935,0.07723246703375017,21,[],3,,7.610000000000014,enter lane
334,1007.61,53.6935,0.07723246703375017,21,[],3,,7.610000000000014,timer
334,212.85,53.3357,0.0921010622996535,22,[],2,,212.85,timer
335,1905.66,55.1141,0.03964529024242057,20,[],3,,905.66,timer
335,1061.34,53.7707,0.07723246703375017,21,[],3,,61.34,timer
335,266.24,53.4393,0.11512632787456686,22,[],2,,266.24,timer
336,1960.79,55.1537,0.03964529024242057,20,[],3,,960.79,timer
336,1115.15,53.8479,0.07723246703375017,21,[],3,,115.15,timer
336,319.74,53.5557,0.11646187488324501,22,[],2,,319.74,timer
337,2015.96,55.1933,0.03964529024242057,20,[],3,,1015.96,leave lane
337,2015.96,55.1933,0.03964529024242057,20,[],,,1015.96,end
337,1169.04,53.9251,0.07723246703375017,21,[],3,,169.04,timer
337,373.35,53.6722,0.11646187488324501,22,[],2,,373.35,timer
338,1223.0,54.0023,0.07723246703375017,21,[],3,,223.0,timer
338,427.08,53.7887,0.11646187488324501,22,[],2,,427.08,timer
339,1277.04,54.0795,0.07723246703375017,21,[],3,,277.04,timer
339,480.93,53.9052,0.11646187488324501,22,[],2,,480.93,timer
340,1331.16,54.1567,0.07723246703375017,21,[],3,,331.16,timer
340,534.89,54.0217,0.11646187488324501,22,[],2,,534.89,timer
341,1385.36,54.2339,0.07723246703375017,21,[],3,,385.36,timer
341,588.97,54.1382,0.11646187488324501,22,[],2,,588.97,timer
342,1439.63,54.3111,0.07723246703375017,21,[],3,,439.63,timer
342,643.17,54.2547,0.11646187488324501,22,[],2,,643.17,timer
343,1493.98,54.3883,0.07723246703375017,21,[],3,,493.98,timer
343,697.48,54.3712,0.11646187488324501,22,[],2,,697.48,timer
344,1548.41,54.4655,0.07723246703375017,21,[],3,,548.41,timer
344,751.91,54.4877,0.11646187488324501,22,[],2,,751.91,timer
345,0,54.3611020024092,0,23,[],2,,0,enter lane
345,1602.91,54.5427,0.07723246703375017,21,[],3,,602.91,timer
345,806.46,54.6042,0.11646187488324501,22,[],2,,806.46,timer
345,0,54.3611020024092,0,23,[],2,,0,timer
346,1657.49,54.6199,0.07723246703375017,21,[],3,,657.49,timer
346,861.12,54.7207,0.11646187488324501,22,[],2,,861.12,timer
346,54.36,54.3633,0.00439419693608499,23,[],2,,54.36,timer
347,1712.15,54.6971,0.07723246703375017,21,[],3,,712.15,timer
347,915.9,54.8372,0.11646187488324501,22,[],2,,915.9,timer
347,108.73,54.3699,0.00878839387216998,23,[],2,,108.73,timer
348,1766.89,54.7743,0.07723246703375017,21,[],3,,766.89,timer
348,970.8,54.9537,0.11646187488324501,22,[],2,,970.8,timer
348,163.11,54.3809,0.013182590808254971,23,[],2,,163.11,timer
349,1821.7,54.8515,0.07723246703375017,21,[],3,,821.7,timer
349,1025.81,55.0702,0.11646187488324501,22,[],2,,1025.81,leave lane
349,1025.81,55.0702,0.11646187488324501,22,[],3,,25.809999999999945,enter lane
349,1025.81,55.0702,0.11646187488324501,22,[],3,,25.809999999999945,timer
349,217.5,54.3963,0.01757678774433996,23,[],2,,217.5,timer
350,1876.59,54.9287,0.07723246703375017,21,[],3,,876.59,timer
350,1080.94,55.1867,0.11646187488324501,22,[],3,,80.94,timer
350,271.91,54.4161,0.02197098468042495,23,[],2,,271.91,timer
351,1931.56,55.0059,0.07723246703375017,21,[],3,,931.56,timer
351,1136.18,55.3032,0.11646187488324501,22,[],3,,136.18,timer
351,326.34,54.4403,0.026365181616509942,23,[],2,,326.34,timer
352,1986.6,55.0831,0.07723246703375017,21,[],3,,986.6,timer
352,1191.54,55.4197,0.11646187488324501,22,[],3,,191.54,timer
352,380.79,54.4689,0.030759378552594932,23,[],2,,380.79,timer
353,2041.72,55.1603,0.07723246703375017,21,[],3,,1041.72,leave lane
353,2041.72,55.1603,0.07723246703375017,21,[],,,1041.72,end
353,1247.02,55.5362,0.11646187488324501,22,[],3,,247.02,timer
353,435.28,54.5019,0.03515357548867992,23,[],2,,435.28,timer
354,1302.61,55.6527,0.11646187488324501,22,[],3,,302.61,timer
354,489.8,54.5387,0.03747035768574421,23,[],2,,489.8,timer
355,1358.32,55.7692,0.11646187488324501,22,[],3,,358.32,timer
355,544.36,54.5762,0.03747035768574421,23,[],2,,544.36,timer
356,1414.15,55.8857,0.11646187488324501,22,[],3,,414.15,timer
356,598.95,54.6137,0.03747035768574421,23,[],2,,598.95,timer
357,1470.09,56.0022,0.11646187488324501,22,[],3,,470.09,timer
357,653.58,54.6512,0.03747035768574421,23,[],2,,653.58,timer
358,1526.15,56.1187,0.11646187488324501,22,[],3,,526.15,timer
358,708.25,54.6887,0.03747035768574421,23,[],2,,708.25,timer
359,1582.33,56.2352,0.11646187488324501,22,[],3,,582.33,timer
